,MSSV,NamSinh,GioiTinh,NoiSinh,Lopsh,Khoa,Hedt,KhoaHoc,ChuyenNganh2,TinhTrang,DiaChi_TinhTP
3913,EF351515XPvAibaEXe9CFhTkHod3yS5z1VDkCy75,1998.0,1.0, 'Thành phố Đà Nẵng', PMCL2016.3, CNPM, CLC,11.0, D480103,3.0, 'Thành phố Đà Nẵng'
3914,BCD2B356XPvAibaEXe/UTqPTjBxFVlHUdLueHP1K,1998.0,1.0, 'Bà Rịa - Vũng Tàu', CNTT2016, KTTT, CQUI,11.0, D480201,5.0, 'Huyện Châu Đức'
3915,CE5AA641XPvAibaEXe/UTqPTjBxFVqOsv91ZMjHy,1998.0,1.0, 'Thành phố Hồ Chí Minh', KTPM0001, CNPM, CLC,11.0, D480103,1.0, 'Phường Linh Đông'
3916,2CFFC4A4XPvAibaEXe/UTqPTjBxFVmaKYeKYiNBw,1998.0,1.0, 'Phú Yên', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh Phú Yên'
3917,407973B4XPvAibaEXe/UTqPTjBxFVu/QwKCE2S5w,1998.0,0.0, 'Bến Tre', KTPM0001, CNPM, CLC,11.0, D480103,1.0, 'Tỉnh Bến Tre'
3918,C7C98961XPvAibaEXe/UTqPTjBxFVtKmLCQure30,1998.0,1.0, 'Thành phố Hà Nội', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Thành phố Hà nội'
3919,336B9F53XPvAibaEXe/jd8ghaf1GTNPSHNuhAHTZ,1998.0,1.0, 'Thanh Hóa', HTTT0001, HTTT, CQUI,11.0, D52480104,1.0, 'Tỉnh Thanh Hóa'
3920,F473C1ABXPvAibaEXe/jd8ghaf1GTNdb+cfjD9JK,1998.0,1.0, 'Vĩnh Phúc', KHMT0001, KHMT, CQUI,11.0, D480101,2.0, 'Tỉnh Bình Dương'
3921,32425155XPvAibaEXe/jd8ghaf1GTDJ2RkglGilP,1998.0,1.0, 'Đắk Lắk', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Đắk Lắk'
3922,98885261XPvAibaEXe+fEAEfw3o+KtD8p1BCYU+u,1998.0,1.0, 'Kon Tum', KHTN2016, KHMT, CNTN,11.0, D480101,3.0, 'Tỉnh Kon Tum'
3923,DE53507FXPvAibaEXe+fEAEfw3o+Ko6TvTSgijy3,1998.0,1.0, 'Đồng Tháp', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh An Giang'
3924,0DB26593XPvAibaEXe+fEAEfw3o+Koj1aryhxwXB,1998.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Thành phố Hồ Chí Minh'
3925,F0261509XPvAibaEXe+eIy6TmCsZu0RLWC8H9A9f,1998.0,0.0, 'Tp.Hồ Chí Minh', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Thành phố Hồ Chí Minh'
3926,8EDF0CBCXPvAibaEXe+eIy6TmCsZu0mu7wa7hWrc,1998.0,1.0, 'Hậu Giang', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Thành phố Vị Thanh'
3927,1352A661XPvAibaEXe+eIy6TmCsZu+qEHG5QxOAG,1997.0,1.0, 'Quảng Trị', KHTN2016, KHMT, CNTN,11.0, D480101,3.0, 'Tỉnh Quảng Trị'
3928,8851E69BXPvAibaEXe+eIy6TmCsZuzduBAHXYnYj,1998.0,1.0, 'Gia Lai', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Tỉnh Gia Lai'
3929,E679EB47XPvAibaEXe+eIy6TmCsZuwhDZyQzJ/il,1997.0,1.0, 'Bình Thuận', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Tỉnh Bình Thuận'
3930,2B9BB841XPvAibaEXe/7YVAxOsMwOsVlHgtpSb0I,1998.0,1.0, 'Quảng Nam', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Thị xã Bình Long'
3931,EBC55C2BXPvAibaEXe/7YVAxOsMwOk0EasYVdFSG,1996.0,1.0, 'Quảng Bình', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Huyện Bố Trạch'
3932,67A51DC3XPvAibaEXe/7YVAxOsMwOtCFvKInEQ0e,1998.0,1.0, 'Bình Phước', KHMT2016.2, KHMT, CQUI,11.0, D480101,5.0, 'Tỉnh Bình Phước'
3933,F9F00F9BXPvAibaEXe/7YVAxOsMwOkCUOyzVAIdc,1998.0,1.0, 'Tiền Giang', KTMT0001, KTMT, CQUI,11.0, D520214,3.0, 'Huyện Châu Thành'
3934,F934AFD4XPvAibaEXe/7YVAxOsMwOmFzQTm7dOKr,1998.0,1.0, 'Tiền Giang', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Huyện Gò Công Tây'
3935,E5DDE060XPvAibaEXe/7YVAxOsMwOgzKuxoPANYq,1998.0,1.0, 'Bình Định', KTMT0001, KTMT, CQUI,11.0, D520214,4.0, 'Tỉnh Bình Định'
3936,A3B55E76XPvAibaEXe/7YVAxOsMwOlSm2jrgLdri,1998.0,1.0, 'Thành phố Hồ Chí Minh', CNTT2016, KTTT, CQUI,11.0, D480201,3.0, 'Thành phố Hồ Chí Minh'
3937,0E3CC85BXPvAibaEXe/7YVAxOsMwOq19C4IZbCNV,1998.0,1.0, 'Bà Rịa - Vũng Tàu', KHMT0001, KHMT, CQUI,11.0, D480101,2.0, 'Huyện Châu Đức'
3938,EE124006XPvAibaEXe+x/3KKGWxYH5eE8fYkddOq,1998.0,1.0, 'Hà Tĩnh', MMTT0001, MMT&TT, CQUI,11.0, D480102,2.0, 'Tỉnh Hà Tĩnh'
3939,FA26D15DXPvAibaEXe+x/3KKGWxYH5f+BLhTctEV,1998.0,1.0, 'Quãng Ngãi', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Tỉnh Quảng Ngãi'
3940,92D79C05XPvAibaEXe+x/3KKGWxYH9g/4fJgJYs6,1998.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Thành phố Hồ Chí Minh'
3941,FE6A40FDXPvAibaEXe+x/3KKGWxYH7Njftr2o+Ld,1998.0,1.0, 'Quảng Nam', KTPM0001, CNPM, CLC,11.0, D480103,3.0, 'Tỉnh Bình Dương'
3942,158FB8C2XPvAibaEXe+x/3KKGWxYH2pEsBjyxoBO,1998.0,1.0, 'Hà Tĩnh', MMTT2016, MMT&TT, CQUI,11.0, D480102,5.0, Phường Nghĩa Trung'
3943,7458C226XPvAibaEXe8E8MfopOpLfj+4Foe6Fn9M,1998.0,1.0, 'Thành phố Hồ Chí Minh', HTTT0001, HTTT, CTTT,11.0, D480104,1.0, 'Tỉnh Kiên Giang'
3944,B3BB25C7XPvAibaEXe8E8MfopOpLfow3YpFUxKb9,1998.0,1.0, 'Đắk Lắk', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Xã Ea Na'
3945,5ABD2AEBXPvAibaEXe8E8MfopOpLfpzgaVQKHwFD,1998.0,1.0, 'Lâm Đồng', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Lâm Đồng'
3946,DB711988XPvAibaEXe8E8MfopOpLfuvKyaJThdNU,1998.0,1.0, 'Quảng Trị', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Quảng Trị'
3947,ACC6BE03XPvAibaEXe/7jEMhYBA6GZiEn3v4da33,1998.0,1.0, 'Kon Tum', KHMT0001, KHMT, CQUI,11.0, D480101,2.0, 'Tỉnh Kon Tum'
3948,075CAE0AXPvAibaEXe/7jEMhYBA6GRpJvL6kzgyG,1998.0,1.0, 'Lâm Đồng', KTMT0001, KTMT, CQUI,11.0, D520214,3.0, 'Huyện Đức Trọng'
3949,E32F85C4XPvAibaEXe8OoiZ7Qg2eTzHFJYtJfMmx,1997.0,1.0, 'Long An', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Long An'
3950,E4A8F3C3XPvAibaEXe8OoiZ7Qg2eT+Jy+LbBom1V,1998.0,1.0, 'Nam Định', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Lâm Đồng'
3951,751C5CD8XPvAibaEXe8OoiZ7Qg2eT/MgIge5XLta,1995.0,1.0, 'Thái Bình', CTTT2016, HTTT, CTTT,11.0, D480104,5.0, 'Tỉnh Thái Bình'
3952,BD12868AXPvAibaEXe8OoiZ7Qg2eT6mcyIhrsW0w,1998.0,1.0, 'Đồng Nai', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Phường An Bình'
3953,BE04727AXPvAibaEXe8OoiZ7Qg2eT9tClu4Cs32M,1998.0,1.0, 'Quảng Trị', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Huyện Cam Lộ'
3954,12C6CEBDXPvAibaEXe8HWu5TvPOfaHJ8WggqhfpV,1998.0,1.0, 'Bình Dương', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Bình Phước'
3955,41879EDBXPvAibaEXe8HWu5TvPOfaMIlvMjXTKxE,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CQUI,11.0, D520214,5.0, 'Thành phố Hồ Chí Minh'
3956,D20DDE4FXPvAibaEXe8HWu5TvPOfaN9KOnh24+IZ,1998.0,1.0, 'Đắk Lắk', KHMT0001, KHMT, CQUI,11.0, D480101,8.0, 'Tỉnh Đắk Lắk'
3957,7D6A1FB2XPvAibaEXe904Wq1lYkfi03olJ53wEUL,1998.0,1.0, 'Bình Định', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Huyện Hoài Nhơn'
3958,260F89E3XPvAibaEXe904Wq1lYkfi3SWlgS7D671,1998.0,1.0, 'Đồng Nai', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Huyện Xuân Lộc'
3959,DB9FA965XPvAibaEXe904Wq1lYkfi1x2F3Ukc2Og,1998.0,0.0, 'Bến Tre', CNTT0001, KTTT, CQUI,11.0, D480201,3.0, 'Xã Tân Hội'
3960,E0C52A16XPvAibaEXe904Wq1lYkfi/ntiwVmPGZr,1998.0,1.0, 'Đồng Nai', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Tỉnh Đắk Nông'
3961,F8B7B670XPvAibaEXe904Wq1lYkfi68eFFkYR0b3,1996.0,1.0, 'Bình Định', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Phường Quang Trung'
3962,D2EB1EB6XPvAibaEXe9Hp2TeoSwCGebpfL629QyM,1998.0,1.0, 'Ninh Bình', CNTT0001, KTTT, CQUI,11.0, D480201,2.0, 'Tỉnh Gia Lai'
3963,63276F86XPvAibaEXe9Hp2TeoSwCGTQ0JelgLNZH,1998.0,1.0, 'Hà Nam', MMTT2016, MMT&TT, CQUI,11.0, D480102,5.0, Tỉnh Đắk Lắk'
3964,902895CAXPvAibaEXe9Hp2TeoSwCGUc05NETHA4y,1998.0,1.0, 'phú yên', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Phú Yên'
3965,CBB55F72XPvAibaEXe9Hp2TeoSwCGX/R/AU50aAF,1998.0,1.0, 'Hà Tĩnh', CNTT2016, KTTT, CQUI,11.0, D480201,5.0, 'Tỉnh Hà Tĩnh'
3966,5A8FC80AXPvAibaEXe9Hp2TeoSwCGQOTvUMD2sdV,1998.0,1.0, 'Quảng Trị', KTPM0001, CNPM, CLC,11.0, D480103,1.0, 'Huyện Hướng Hóa'
3967,2909662DXPvAibaEXe9Hp2TeoSwCGQEHbesrw4xg,1998.0,1.0, 'Thái Bình', HTTT0001, HTTT, CTTT,11.0, D480104,1.0, 'Tỉnh Thái Bình'
3968,40D2257DXPvAibaEXe9Hp2TeoSwCGTMp/uHWnnOo,1998.0,1.0, 'Nghệ An', KTPM0001, CNPM, CLC,11.0, D480103,1.0, 'Tỉnh Nghệ An'
3969,09DAA20BXPvAibaEXe8cJKtXZaLmvUsH6H9yaOrj,1998.0,1.0, 'Quảng Nam', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Huyện Thăng Bình'
3970,47C7F0D8XPvAibaEXe8cJKtXZaLmvW7+9X9I1l88,1998.0,0.0, 'Đồng Nai', KTMT2016, KTMT, CQUI,11.0, D520214,3.0, 'Xã Xuân Bắc'
3971,2E7766A4XPvAibaEXe8cJKtXZaLmvYU52KoCieBc,1998.0,1.0, 'Đồng Nai', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Tỉnh Đồng Nai'
3972,C805294BXPvAibaEXe8cJKtXZaLmvXmkH+PgfnFb,1998.0,1.0, 'Khánh Hòa', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Khánh Hòa'
3973,6D8F53BDXPvAibaEXe8cJKtXZaLmvZGbeRUvU9Ym,1998.0,1.0, 'Quảng Trị', KTMT0001, KTMT, CLC,11.0, D520214,3.0, 'Tỉnh Quảng Trị'
3974,ED940AE5XPvAibaEXe/sW+jVmHnQGmpcv505KQtY,1998.0,1.0, 'Đắk Lắk', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Huyện Phú Lộc'
3975,CD72A72AXPvAibaEXe/sW+jVmHnQGj7x1GbslKUs,1998.0,1.0, 'Thành phố Hồ Chí Minh', CNTT0001, KTTT, CQUI,11.0, D480201,3.0, 'Thành phố Biên Hoà'
3976,039A40EBXPvAibaEXe/sW+jVmHnQGlexsxcKegMx,1998.0,1.0, 'An Giang', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh An Giang'
3977,D40A5224XPvAibaEXe/sW+jVmHnQGrpyj9mM/5XW,1998.0,1.0, 'Đồng Nai', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Huyện Trảng Bom'
3978,B4BB0B80XPvAibaEXe/sW+jVmHnQGrbV2aMBZxbl,1998.0,1.0, 'Quảng Ngãi', KHMT2016.2, KHMT, CQUI,11.0, D480101,5.0, 'Tỉnh Quảng Ngãi'
3979,843B6F23XPvAibaEXe93t/fGOsRpn9x0GlU2wsFG,1998.0,1.0, 'Đăk Lăk', CNTT2016, KTTT, CQUI,11.0, D480201,5.0, 'Tỉnh Đắk Lắk'
3980,464EEB66XPvAibaEXe93t/fGOsRpnwKvZu4uHWUr,1998.0,1.0, 'Bình Dương', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Thành phố Thủ Dầu Một'
3981,82778F75XPvAibaEXe93t/fGOsRpn50R4yA7HNuJ,1997.0,1.0, 'Khánh Hòa', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Tỉnh Khánh Hòa'
3982,E7959B13XPvAibaEXe93t/fGOsRpn/6DkGbVhKDL,1998.0,1.0, 'Đắk Lắk', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Đắk Lắk'
3983,37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA,1998.0,1.0, 'Thành phố Hồ Chí Minh', KHMT2016.2, KHMT, CQUI,11.0, D480101,3.0, 'Phường Trường Thọ'
3984,4E3B2E64XPvAibaEXe93t/fGOsRpn05lMH4zm7Cp,1998.0,1.0, 'Đồng Nai', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh Đắk Nông'
3985,51E5CFABXPvAibaEXe93t/fGOsRpnwBCueYR01nj,1998.0,1.0, 'Đồng Nai', MMTT2016, MMT&TT, CQUI,11.0, D480102,3.0, 'Tỉnh Bình Thuận'
3986,5E19BA75XPvAibaEXe96K1aB3B4cKVe+zJZEtwvN,1998.0,1.0, 'Nghệ An', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Nghệ An'
3987,A087B8CAXPvAibaEXe96K1aB3B4cKeZgLP7Zudq0,1998.0,0.0, 'Hải Dương', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Hải Dương'
3988,E19EA87BXPvAibaEXe96K1aB3B4cKbTxUAPWhMbc,1998.0,0.0, 'Trà Vinh', KHMT0001, KHMT, CQUI,11.0, D480101,3.0, 'Tỉnh Trà Vinh'
3989,E16A784CXPvAibaEXe96K1aB3B4cKVqj15x8J3Fa,1998.0,1.0, 'Thừa Thiên Huế', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Thừa Thiên Huế'
3990,387E2EFEXPvAibaEXe96K1aB3B4cKSj8mKKciukN,1997.0,1.0, 'Hà Tĩnh', KHMT2016.2, KHMT, CQUI,11.0, D480101,5.0, 'Tỉnh Đắk Nông'
3991,EA5C3600XPvAibaEXe96K1aB3B4cKYcgi+qudqoq,1998.0,1.0, 'Bà Rịa - Vũng Tàu', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Huyện Xuyên Mộc'
3992,E747458DXPvAibaEXe96K1aB3B4cKQggKDkChiCr,1998.0,1.0, 'Ninh Thuận', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Tỉnh Ninh Thuận'
3993,461F878CXPvAibaEXe88G96lR9q/HUNPesL1mp7V,1998.0,1.0, 'Đồng Tháp', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Tỉnh Ninh Thuận'
3994,A111A056XPvAibaEXe88G96lR9q/HbP6O5OR4CqK,1998.0,1.0, 'Đắk Lắk', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Tỉnh Đắk Lắk'
3995,E0087006XPvAibaEXe88G96lR9q/HYHUut2bbQj2,1998.0,1.0, 'Phú Yên', HTTT0001, HTTT, CTTT,11.0, D480104,1.0, 'Tỉnh Phú Yên'
3996,C6142704XPvAibaEXe88G96lR9q/HVMhBqOaOjJX,1998.0,1.0, 'Đắk Lắk', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Đắk Lắk'
3997,CF820E88XPvAibaEXe88G96lR9q/HWQHdno6Q1dE,1997.0,1.0, 'Hà Tĩnh', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh Đắk Lắk'
3998,D8E39F03XPvAibaEXe88G96lR9q/HT9qRGKkXQxj,1998.0,1.0, 'Quảng Trị', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Quảng Trị'
3999,BFF8DA2FXPvAibaEXe+5AEinM7he3tn9b67IIJsR,1998.0,1.0, 'Bà Rịa - Vũng Tàu', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Xã Hắc Dịch'
4000,50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,1998.0,0.0, 'Khánh Hòa', KHTN2016, KHMT, CNTN,11.0, D480101,3.0, 'Tỉnh Khánh Hòa'
4001,953C6A47XPvAibaEXe+5AEinM7he3uLH7djD90X8,1998.0,1.0, 'Quảng Nam', HTTT0001, HTTT, CTTT,11.0, D480104,2.0, 'Tỉnh Quảng Nam'
4002,FDDBDF52XPvAibaEXe+5AEinM7he3h6+DAfh7V1R,1998.0,1.0, 'Ninh Thuận', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Tỉnh Ninh Thuận'
4003,D9987866XPvAibaEXe+5AEinM7he3nNXvaIkjIqo,1997.0,1.0, 'Đắk Lắk', KTMT0001, KTMT, CQUI,11.0, D520214,1.0, 'Tỉnh Đắk Lắk'
4004,6BDC0FB3XPvAibaEXe+5AEinM7he3oT9mkidxPDW,1998.0,1.0, 'Quảng Nam', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Quảng Nam'
4005,C1C2D49CXPvAibaEXe+5AEinM7he3lYo4Yh3wzso,1998.0,1.0, 'Quảng Ngãi', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh Quảng Ngãi'
4006,62CB9074XPvAibaEXe+5AEinM7he3lQjjwdeAKvG,1998.0,1.0, 'Tp. Hồ Chí Minh', PMCL2016.2, CNPM, CLC,11.0, D480103,5.0, 'Quận 9'
4007,17A0F940XPvAibaEXe/aqMXYDLKHR9beDI60v7bk,1988.0,1.0, 'Thừa Thiên Huế', CTTT2016, HTTT, CTTT,11.0, D480104,5.0, 'Tỉnh Thừa Thiên Huế'
4008,342257EAXPvAibaEXe/aqMXYDLKHR3SjNQBzsJDf,1998.0,1.0, 'Lâm Đồng', KHMT2016, KHMT, CQUI,11.0, D480101,5.0, 'Huyện Di Linh'
4009,CDCA87CCXPvAibaEXe/aqMXYDLKHR8zD3iWyQSsf,1998.0,0.0, 'Phú Yên', HTTT0001, HTTT, CTTT,11.0, D480104,1.0, 'Tỉnh Phú Yên'
4010,B2DF2BCBXPvAibaEXe/aqMXYDLKHR/Rvx1vG7yZ8,1998.0,1.0, 'Đồng Nai', MTCL2016.1, KTMT, CLC,11.0, D520214,5.0, 'Xã Bàu Hàm'
4011,B280054FXPvAibaEXe/aqMXYDLKHRx1deGanA5Uq,1998.0,1.0, 'Hải Dương', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Huyện Tân Châu'
4012,9E8D0CE7XPvAibaEXe+/1KYXP+fweLFNn49rOazP,1998.0,1.0, 'Tp.Hồ Chí Minh', MTCL2016.1, KTMT, CLC,11.0, D520214,5.0, 'Thành phố Hồ Chí Minh'
4013,0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/,1998.0,0.0, 'Thành phố Hồ Chí Minh', KHMT2016.2, KHMT, CQUI,11.0, D480101,3.0, 'Huyện Bình Chánh'
4014,27A62100XPvAibaEXe+/1KYXP+fweJyZsRuyxmIg,1998.0,1.0, 'Hà Tĩnh', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Hà Tĩnh'
4015,8474C347XPvAibaEXe+/1KYXP+fweAETvLS68nEF,1998.0,1.0, 'Bình Định', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Huyện Tây Sơn'
4016,1C5409B8XPvAibaEXe+/1KYXP+fweAeOyBmRMHFS,1998.0,1.0, 'Quảng Nam', PMCL2016.2, CNPM, CLC,11.0, D480103,5.0, 'Tỉnh Quảng Nam'
4017,33C734B5XPvAibaEXe+/1KYXP+fweL6Sr/n8oIDs,1998.0,1.0, 'Gia Lai', CNTT2016, KTTT, CQUI,11.0, D480201,3.0, 'Tỉnh Gia Lai'
4018,8A06BCB7XPvAibaEXe+/1KYXP+fweAfbWbYeLDhP,1997.0,1.0, 'Hà Tĩnh', KHMT2016.2, KHMT, CQUI,11.0, D480101,5.0, 'Tỉnh Hà Tĩnh'
4019,789C02AAXPvAibaEXe+/1KYXP+fweK/y54Tvf704,1997.0,1.0, 'Phú Yên', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh Phú Yên'
4020,408D0B61XPvAibaEXe/04IiIK7okBdYvNYs5MiFQ,1998.0,1.0, 'Đồng Nai', CNTT2016, KTTT, CQUI,11.0, D480201,3.0, 'Tỉnh Đồng Nai'
4021,F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,1998.0,1.0, 'Quảng Ngãi', CNTT2016, KTTT, CQUI,11.0, D480201,3.0, 'Tỉnh Quảng Ngãi'
4022,7BAE4D59XPvAibaEXe/04IiIK7okBc/e3nqwl6Yl,1998.0,1.0, 'Đồng Tháp', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Phường Linh Xuân'
4023,8F1119D3XPvAibaEXe/04IiIK7okBcgSWyeIFMKt,1998.0,1.0, 'Bến Tre', KHMT2016, KHMT, CQUI,11.0, D480101,5.0, 'Tỉnh Bến Tre'
4024,5D84A808XPvAibaEXe/04IiIK7okBVnVDuMtAOeG,1998.0,1.0, 'Vĩnh Long', KHTN2016, KHMT, CNTN,11.0, D480101,3.0, 'Tỉnh Vĩnh Long'
4025,E5B72901XPvAibaEXe/04IiIK7okBVX65TwUbxSQ,1998.0,1.0, 'Phú Yên', PMCL2016.3, CNPM, CLC,11.0, D480103,5.0, 'Tỉnh Phú Yên'
4026,7605FEEEXPvAibaEXe8808q51BnmQv/RCCjB4N+s,1998.0,1.0, 'Thành phố Hồ Chí Minh', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Thành phố Hồ Chí Minh'
4027,DD6DDD9BXPvAibaEXe8808q51BnmQgYlXLk+6Sms,1998.0,1.0, 'Gia Lai', MMTT2016, MMT&TT, CQUI,11.0, D480102,3.0, 'Tỉnh Gia Lai'
4028,CB6377B6XPvAibaEXe8808q51BnmQgFXOVlspk8F,1998.0,1.0, 'Thanh Hóa', CNTT0001, KTTT, CQUI,11.0, D480201,4.0, 'Tỉnh Đắk Lắk'
4029,5120F34CXPvAibaEXe8808q51BnmQvUpJUeNEyRf,1998.0,1.0, 'Thừa Thiên Huế', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Thừa Thiên Huế'
4030,962B588DXPvAibaEXe8808q51BnmQv7uo+CT+yEW,1998.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Thành phố Hồ Chí Minh'
4031,DA75FFFEXPvAibaEXe8808q51BnmQhHT8REwWMQJ,1998.0,1.0, 'Quảng Nam', KTMT2016, KTMT, CQUI,11.0, D520214,5.0, 'Tỉnh Quảng Nam'
4032,FC15E78FXPvAibaEXe92C4qaj9kvH9Xq+b0SgU4o,1998.0,1.0, 'Đồng Nai', KHMT2016.2, KHMT, CQUI,11.0, D480101,3.0, 'Tỉnh Đồng Nai'
4033,1E458D16XPvAibaEXe92C4qaj9kvH6/S4CNEqhXl,1998.0,1.0, 'Đồng Nai', MMTT2016, MMT&TT, CQUI,11.0, D480102,5.0, tỉnh Đồng Nai'
4034,F400B823XPvAibaEXe92C4qaj9kvH9/66t3hNsRx,1998.0,1.0, 'Gia Lai', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Gia Lai'
4035,ED123CFBXPvAibaEXe92C4qaj9kvHzy3ywisWZ4a,1997.0,1.0, 'Bến Tre', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Tỉnh Bến Tre'
4036,13D900A2XPvAibaEXe97wmuqTYuV7bJOKimbzKxM,1998.0,1.0, 'Nghệ An', KHMT0001, KHMT, CQUI,11.0, D480101,1.0, 'Tỉnh Nghệ An'
4037,AD5DDB61XPvAibaEXe97wmuqTYuV7bFPojsU1F+x,1998.0,0.0, 'Quảng Nam', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Huyện Tiên Phước'
4038,19E0EE8FXPvAibaEXe97wmuqTYuV7djoRDmkvxKL,1998.0,1.0, 'Nam Định', KTPM0001, CNPM, CLC,11.0, D480103,1.0, 'Tỉnh Đắk Nông'
4039,F0F88E7EXPvAibaEXe97wmuqTYuV7VibsH6BPRXy,1998.0,1.0, 'Đồng Nai', KTPM0001, CNPM, CLC,11.0, D480103,2.0, 'Tỉnh Đồng Nai'
4040,D77BA55CXPvAibaEXe97wmuqTYuV7ZzXGRkYG5x/,1997.0,1.0, 'Phú Yên', CNTT2016, KTTT, CQUI,11.0, D480201,3.0, 'Tỉnh Phú Yên'
4041,BDF344E0XPvAibaEXe97wmuqTYuV7e+YykH8Z97h,1998.0,1.0, 'Nghệ An', CNTT0001, KTTT, CQUI,11.0, D480201,1.0, 'Tỉnh Nghệ An'
4042,26504393XPvAibaEXe97wmuqTYuV7f7oqpX5KaC9,1998.0,1.0, 'Đắk Lắk', KTMT0001, KTMT, CLC,11.0, D520214,1.0, 'Tỉnh Đắk Lắk'
4043,31656E5EXPvAibaEXe9N+b7C2VGPszP5c8rfamtp,1997.0,1.0, 'Quảng Bình', MMTT0001, MMT&TT, CQUI,11.0, D480102,1.0, 'Tỉnh Quảng Bình'
